payment_id,user_id,subscription_id,amount,payment_date,method,status,created_at
969,658,658,100000,2024-12-02 23:37:55,dana,pending,2024-12-02 23:37:55
970,134,134,100000,2025-02-24 19:35:56,credit_card,pending,2025-02-24 19:35:56
971,766,766,150000,2024-07-29 02:11:45,gopay,completed,2024-07-29 02:11:45
972,748,748,150000,2024-03-12 22:37:47,dana,failed,2024-03-12 22:37:47
973,305,305,100000,2025-04-16 14:34:46,bank_transfer,pending,2025-04-16 14:34:46
974,727,727,50000,2024-03-21 06:59:53,gopay,failed,2024-03-21 06:59:53
975,756,756,50000,2024-12-07 04:36:17,dana,failed,2024-12-07 04:36:17
976,709,709,150000,2024-08-23 12:21:34,bank_transfer,pending,2024-08-23 12:21:34
977,978,978,100000,2024-06-04 22:45:54,gopay,completed,2024-06-04 22:45:54
978,397,397,100000,2025-03-23 18:51:36,gopay,completed,2025-03-23 18:51:36
979,49,49,50000,2024-01-29 14:07:43,gopay,completed,2024-01-29 14:07:43
980,825,825,50000,2025-07-11 12:51:22,gopay,completed,2025-07-11 12:51:22
981,717,717,150000,2025-06-30 19:01:12,credit_card,pending,2025-06-30 19:01:12
982,20,20,150000,2025-04-06 07:06:21,dana,pending,2025-04-06 07:06:21
983,815,815,100000,2025-09-09 22:09:02,gopay,pending,2025-09-09 22:09:02
984,999,999,150000,2024-12-15 05:52:32,dana,completed,2024-12-15 05:52:32
985,381,381,100000,2025-06-24 01:27:03,bank_transfer,pending,2025-06-24 01:27:03
986,978,978,100000,2025-09-16 06:07:07,dana,pending,2025-09-16 06:07:07
987,887,887,150000,2024-08-13 04:13:56,credit_card,completed,2024-08-13 04:13:56
988,584,584,100000,2025-02-17 02:04:04,gopay,pending,2025-02-17 02:04:04
989,633,633,150000,2024-03-22 18:51:41,credit_card,pending,2024-03-22 18:51:41
990,987,987,50000,2024-02-16 00:33:54,credit_card,pending,2024-02-16 00:33:54
991,417,417,100000,2024-01-26 01:56:13,credit_card,pending,2024-01-26 01:56:13
992,819,819,100000,2024-01-30 00:28:04,dana,pending,2024-01-30 00:28:04
993,39,39,50000,2024-12-26 19:25:07,credit_card,pending,2024-12-26 19:25:07
994,864,864,150000,2024-07-18 11:37:22,bank_transfer,failed,2024-07-18 11:37:22
995,756,756,50000,2025-07-04 20:56:42,credit_card,completed,2025-07-04 20:56:42
996,34,34,50000,2024-12-03 18:06:34,dana,completed,2024-12-03 18:06:34
997,438,438,150000,2024-05-30 01:21:41,credit_card,pending,2024-05-30 01:21:41
998,402,402,50000,2025-04-26 17:11:45,credit_card,pending,2025-04-26 17:11:45
999,666,666,50000,2025-04-06 08:57:33,dana,pending,2025-04-06 08:57:33
1000,314,314,100000,2024-03-05 22:13:47,credit_card,completed,2024-03-05 22:13:47
1001,497,497,100000,2025-07-31 19:46:02,bank_transfer,completed,2025-07-31 19:46:02
1002,854,854,50000,2024-04-04 17:50:52,credit_card,pending,2024-04-04 17:50:52
1003,954,954,150000,2024-08-12 04:48:16,gopay,pending,2024-08-12 04:48:16
1004,344,344,150000,2024-04-09 08:30:07,dana,completed,2024-04-09 08:30:07
1005,273,273,100000,2024-12-15 18:44:04,dana,pending,2024-12-15 18:44:04
1006,733,733,100000,2024-09-29 11:10:40,gopay,completed,2024-09-29 11:10:40
1007,280,280,50000,2024-03-25 01:58:15,gopay,pending,2024-03-25 01:58:15
1008,33,33,50000,2025-09-18 23:16:47,credit_card,failed,2025-09-18 23:16:47
1009,386,386,100000,2024-04-13 04:03:10,credit_card,failed,2024-04-13 04:03:10
1010,789,789,100000,2024-06-13 10:04:40,gopay,pending,2024-06-13 10:04:40
1011,306,306,50000,2024-07-25 17:07:06,dana,failed,2024-07-25 17:07:06
1012,633,633,150000,2024-05-05 17:06:18,credit_card,completed,2024-05-05 17:06:18
1013,520,520,150000,2024-07-04 10:53:40,dana,pending,2024-07-04 10:53:40
1014,40,40,100000,2025-09-06 21:56:30,dana,pending,2025-09-06 21:56:30
1015,437,437,100000,2025-05-05 01:29:27,gopay,pending,2025-05-05 01:29:27
1016,335,335,100000,2025-02-09 20:04:20,gopay,completed,2025-02-09 20:04:20
1017,910,910,50000,2024-06-26 11:12:08,credit_card,failed,2024-06-26 11:12:08
1018,350,350,150000,2024-05-03 09:48:49,credit_card,failed,2024-05-03 09:48:49
1019,369,369,100000,2024-06-04 18:49:21,dana,failed,2024-06-04 18:49:21
1020,683,683,50000,2024-03-22 06:13:52,gopay,failed,2024-03-22 06:13:52
1021,604,604,100000,2025-08-26 08:09:10,dana,failed,2025-08-26 08:09:10
1022,221,221,50000,2024-04-27 14:50:00,gopay,completed,2024-04-27 14:50:00
1023,431,431,50000,2025-03-01 15:23:30,dana,completed,2025-03-01 15:23:30
1024,923,923,50000,2024-01-23 17:14:25,credit_card,pending,2024-01-23 17:14:25
1025,506,506,50000,2024-07-04 12:13:36,bank_transfer,failed,2024-07-04 12:13:36
1026,987,987,50000,2024-09-15 18:50:32,gopay,pending,2024-09-15 18:50:32
1027,151,151,100000,2024-04-12 20:51:23,gopay,completed,2024-04-12 20:51:23
1028,743,743,100000,2024-02-02 22:38:30,dana,failed,2024-02-02 22:38:30
1029,561,561,100000,2024-02-20 06:55:11,bank_transfer,completed,2024-02-20 06:55:11
1030,588,588,150000,2025-01-17 00:20:03,credit_card,pending,2025-01-17 00:20:03
1031,105,105,50000,2025-01-17 07:39:30,bank_transfer,completed,2025-01-17 07:39:30
1032,221,221,50000,2024-06-23 01:48:58,gopay,failed,2024-06-23 01:48:58
1033,740,740,50000,2025-08-26 03:05:43,bank_transfer,pending,2025-08-26 03:05:43
1034,348,348,50000,2024-01-30 08:10:17,credit_card,completed,2024-01-30 08:10:17
1035,33,33,50000,2024-04-17 17:09:51,bank_transfer,pending,2024-04-17 17:09:51
1036,503,503,50000,2024-11-03 17:57:32,bank_transfer,failed,2024-11-03 17:57:32
1037,442,442,100000,2025-05-13 01:50:23,bank_transfer,failed,2025-05-13 01:50:23
1038,123,123,100000,2024-02-14 00:47:09,credit_card,failed,2024-02-14 00:47:09
1039,386,386,100000,2025-06-30 02:33:18,gopay,completed,2025-06-30 02:33:18
1040,227,227,50000,2025-07-03 16:58:59,dana,completed,2025-07-03 16:58:59
1041,587,587,50000,2024-01-07 19:54:05,dana,pending,2024-01-07 19:54:05
1042,772,772,50000,2025-08-23 18:17:55,gopay,completed,2025-08-23 18:17:55
1043,592,592,150000,2025-08-16 22:03:48,credit_card,pending,2025-08-16 22:03:48
1044,48,48,50000,2024-02-04 09:08:35,gopay,completed,2024-02-04 09:08:35
1045,647,647,150000,2025-01-30 07:00:47,bank_transfer,failed,2025-01-30 07:00:47
1046,767,767,50000,2024-08-06 19:15:30,credit_card,completed,2024-08-06 19:15:30
1047,331,331,50000,2024-10-21 17:57:30,dana,completed,2024-10-21 17:57:30
1048,622,622,100000,2024-09-23 19:45:55,credit_card,completed,2024-09-23 19:45:55
1049,517,517,50000,2024-01-31 17:20:43,gopay,failed,2024-01-31 17:20:43
1050,678,678,150000,2024-07-22 05:55:09,credit_card,failed,2024-07-22 05:55:09
1051,104,104,150000,2024-08-24 13:56:41,gopay,completed,2024-08-24 13:56:41
1052,638,638,50000,2024-05-14 04:54:52,credit_card,completed,2024-05-14 04:54:52
1053,922,922,150000,2025-07-09 06:30:12,dana,completed,2025-07-09 06:30:12
1054,331,331,50000,2025-06-21 10:15:12,gopay,failed,2025-06-21 10:15:12
1055,398,398,50000,2025-04-08 19:45:43,gopay,pending,2025-04-08 19:45:43
1056,483,483,50000,2025-02-16 02:15:16,bank_transfer,failed,2025-02-16 02:15:16
1057,433,433,150000,2024-06-04 07:10:45,gopay,pending,2024-06-04 07:10:45
1058,855,855,150000,2024-11-15 13:55:50,credit_card,pending,2024-11-15 13:55:50
1059,529,529,50000,2025-02-16 17:29:28,bank_transfer,completed,2025-02-16 17:29:28
1060,912,912,50000,2024-06-19 08:56:48,credit_card,pending,2024-06-19 08:56:48
1061,78,78,150000,2025-02-25 04:07:20,bank_transfer,pending,2025-02-25 04:07:20
1062,39,39,50000,2024-02-23 04:51:01,dana,failed,2024-02-23 04:51:01
1063,779,779,150000,2024-05-22 06:45:51,dana,pending,2024-05-22 06:45:51
1064,385,385,100000,2024-11-03 18:20:24,bank_transfer,failed,2024-11-03 18:20:24
1065,332,332,150000,2025-01-23 22:59:45,gopay,failed,2025-01-23 22:59:45
1066,10,10,50000,2024-03-18 18:30:28,gopay,completed,2024-03-18 18:30:28
1067,828,828,100000,2024-03-18 12:18:15,dana,failed,2024-03-18 12:18:15
1068,896,896,100000,2024-02-06 08:54:01,bank_transfer,failed,2024-02-06 08:54:01
1069,903,903,150000,2024-09-28 17:31:00,dana,failed,2024-09-28 17:31:00
1070,771,771,100000,2024-02-23 11:41:41,credit_card,failed,2024-02-23 11:41:41
1071,843,843,100000,2024-05-16 16:38:52,gopay,pending,2024-05-16 16:38:52
1072,660,660,100000,2025-09-14 13:12:47,gopay,completed,2025-09-14 13:12:47
1073,919,919,50000,2024-02-24 09:23:25,bank_transfer,failed,2024-02-24 09:23:25
1074,840,840,100000,2024-11-20 12:44:23,credit_card,completed,2024-11-20 12:44:23
1075,268,268,50000,2024-02-23 20:20:52,credit_card,completed,2024-02-23 20:20:52
1076,773,773,100000,2024-03-29 07:39:13,dana,completed,2024-03-29 07:39:13
1077,197,197,100000,2025-09-08 01:20:44,dana,pending,2025-09-08 01:20:44
1078,427,427,50000,2024-11-02 08:58:40,dana,failed,2024-11-02 08:58:40
1079,980,980,100000,2025-07-25 04:06:20,dana,pending,2025-07-25 04:06:20
1080,824,824,50000,2025-01-12 11:28:21,dana,failed,2025-01-12 11:28:21
1081,118,118,150000,2025-01-07 07:15:36,gopay,pending,2025-01-07 07:15:36
1082,793,793,150000,2025-08-14 16:17:26,gopay,failed,2025-08-14 16:17:26
1083,466,466,150000,2025-05-31 12:15:41,gopay,pending,2025-05-31 12:15:41
1084,787,787,50000,2025-01-13 13:51:57,bank_transfer,completed,2025-01-13 13:51:57
1085,472,472,100000,2025-01-08 00:43:10,gopay,failed,2025-01-08 00:43:10
1086,950,950,100000,2024-03-28 06:37:40,credit_card,completed,2024-03-28 06:37:40
1087,736,736,50000,2024-09-27 15:25:42,credit_card,failed,2024-09-27 15:25:42
1088,724,724,150000,2024-03-30 18:08:12,bank_transfer,completed,2024-03-30 18:08:12
1089,313,313,100000,2024-06-05 15:41:00,dana,pending,2024-06-05 15:41:00
1090,90,90,100000,2025-06-12 16:14:51,credit_card,failed,2025-06-12 16:14:51
1091,700,700,50000,2025-07-22 15:37:27,bank_transfer,pending,2025-07-22 15:37:27
1092,336,336,50000,2024-09-24 14:07:31,gopay,completed,2024-09-24 14:07:31
1093,396,396,150000,2025-07-14 06:46:23,dana,completed,2025-07-14 06:46:23
1094,980,980,100000,2025-08-11 10:12:23,gopay,completed,2025-08-11 10:12:23
1095,314,314,100000,2024-12-08 03:55:21,credit_card,failed,2024-12-08 03:55:21
1096,848,848,50000,2025-06-17 20:18:02,gopay,pending,2025-06-17 20:18:02
1097,411,411,100000,2024-09-02 03:50:28,bank_transfer,completed,2024-09-02 03:50:28
1098,918,918,100000,2024-03-29 22:45:08,gopay,completed,2024-03-29 22:45:08
1099,670,670,150000,2025-08-02 12:19:46,dana,completed,2025-08-02 12:19:46
1100,449,449,150000,2025-06-14 10:40:13,gopay,completed,2025-06-14 10:40:13
1101,71,71,50000,2024-03-10 22:01:51,bank_transfer,completed,2024-03-10 22:01:51
1102,634,634,100000,2025-05-26 04:45:33,bank_transfer,completed,2025-05-26 04:45:33
1103,899,899,100000,2025-07-21 04:03:26,dana,completed,2025-07-21 04:03:26
1104,362,362,100000,2025-04-03 09:18:10,dana,completed,2025-04-03 09:18:10
1105,183,183,50000,2024-06-13 08:59:42,dana,completed,2024-06-13 08:59:42
1106,85,85,50000,2024-02-23 04:40:20,bank_transfer,failed,2024-02-23 04:40:20
1107,136,136,50000,2025-02-16 18:46:38,dana,pending,2025-02-16 18:46:38
1108,54,54,100000,2025-06-24 18:41:20,dana,completed,2025-06-24 18:41:20
1109,413,413,100000,2024-08-19 22:04:43,gopay,failed,2024-08-19 22:04:43
1110,422,422,150000,2024-12-30 11:56:19,gopay,pending,2024-12-30 11:56:19
1111,271,271,150000,2024-06-15 01:25:42,dana,completed,2024-06-15 01:25:42
1112,889,889,150000,2025-07-17 13:53:53,dana,failed,2025-07-17 13:53:53
1113,141,141,150000,2025-09-17 18:04:56,credit_card,pending,2025-09-17 18:04:56
1114,375,375,100000,2025-09-16 20:48:49,credit_card,pending,2025-09-16 20:48:49
1115,882,882,150000,2024-04-26 06:30:06,bank_transfer,failed,2024-04-26 06:30:06
1116,253,253,150000,2024-05-09 22:43:48,dana,failed,2024-05-09 22:43:48
1117,812,812,150000,2024-11-01 16:29:56,bank_transfer,failed,2024-11-01 16:29:56
1118,728,728,150000,2025-04-27 17:08:04,bank_transfer,failed,2025-04-27 17:08:04
1119,100,100,100000,2024-12-29 03:17:38,dana,completed,2024-12-29 03:17:38
1120,492,492,100000,2024-03-10 12:06:57,credit_card,completed,2024-03-10 12:06:57
1121,79,79,150000,2025-01-23 21:51:14,gopay,failed,2025-01-23 21:51:14
1122,897,897,50000,2024-12-22 00:31:27,dana,failed,2024-12-22 00:31:27
1123,499,499,100000,2024-07-10 13:54:02,gopay,failed,2024-07-10 13:54:02
1124,993,993,150000,2025-03-07 23:15:46,dana,failed,2025-03-07 23:15:46
1125,171,171,150000,2024-09-27 05:08:46,gopay,failed,2024-09-27 05:08:46
1126,136,136,50000,2024-12-06 08:18:50,gopay,failed,2024-12-06 08:18:50
1127,771,771,100000,2024-07-02 19:38:52,gopay,pending,2024-07-02 19:38:52
1128,729,729,50000,2025-03-03 14:44:58,bank_transfer,completed,2025-03-03 14:44:58
1129,834,834,50000,2025-05-16 13:31:52,bank_transfer,failed,2025-05-16 13:31:52
1130,305,305,100000,2025-04-13 16:51:14,bank_transfer,failed,2025-04-13 16:51:14
1131,396,396,150000,2025-01-30 06:19:40,bank_transfer,completed,2025-01-30 06:19:40
1132,839,839,100000,2025-01-18 16:40:46,bank_transfer,completed,2025-01-18 16:40:46
1133,341,341,50000,2025-03-14 17:21:51,dana,completed,2025-03-14 17:21:51
1134,160,160,100000,2024-05-31 09:29:25,gopay,pending,2024-05-31 09:29:25
1135,957,957,100000,2025-06-17 21:13:39,credit_card,failed,2025-06-17 21:13:39
1136,471,471,150000,2025-02-20 09:35:52,credit_card,completed,2025-02-20 09:35:52
1137,678,678,150000,2024-01-02 19:02:30,bank_transfer,pending,2024-01-02 19:02:30
1138,378,378,100000,2025-08-10 04:19:10,gopay,failed,2025-08-10 04:19:10
1139,21,21,150000,2024-10-08 06:03:24,bank_transfer,failed,2024-10-08 06:03:24
1140,273,273,100000,2024-03-13 08:47:23,gopay,pending,2024-03-13 08:47:23
1141,995,995,150000,2024-08-08 20:21:59,gopay,completed,2024-08-08 20:21:59
1142,420,420,100000,2024-12-07 03:56:29,bank_transfer,completed,2024-12-07 03:56:29
1143,176,176,50000,2024-12-18 09:04:31,credit_card,pending,2024-12-18 09:04:31
1144,565,565,50000,2024-09-05 17:32:41,gopay,failed,2024-09-05 17:32:41
1145,82,82,150000,2024-06-17 15:22:51,dana,pending,2024-06-17 15:22:51
1146,573,573,150000,2024-09-04 02:41:08,credit_card,completed,2024-09-04 02:41:08
1147,667,667,150000,2025-08-25 10:09:07,dana,completed,2025-08-25 10:09:07
1148,174,174,100000,2025-06-04 15:10:59,credit_card,pending,2025-06-04 15:10:59
1149,191,191,100000,2024-07-26 23:51:51,dana,failed,2024-07-26 23:51:51
1150,133,133,50000,2025-06-12 19:34:24,bank_transfer,pending,2025-06-12 19:34:24
1151,532,532,100000,2024-04-24 05:59:01,gopay,pending,2024-04-24 05:59:01
1152,360,360,150000,2025-07-18 12:32:45,gopay,pending,2025-07-18 12:32:45
1153,204,204,150000,2024-01-18 01:07:12,dana,failed,2024-01-18 01:07:12
1154,583,583,150000,2024-07-05 02:33:56,gopay,completed,2024-07-05 02:33:56
1155,635,635,100000,2024-01-19 02:23:03,dana,failed,2024-01-19 02:23:03
1156,226,226,150000,2024-05-18 17:55:21,bank_transfer,completed,2024-05-18 17:55:21
1157,51,51,50000,2025-04-08 21:41:51,gopay,failed,2025-04-08 21:41:51
1158,53,53,150000,2024-03-08 13:35:22,dana,pending,2024-03-08 13:35:22
1159,277,277,150000,2025-04-15 12:09:40,gopay,pending,2025-04-15 12:09:40
1160,260,260,100000,2024-01-03 06:22:05,gopay,pending,2024-01-03 06:22:05
1161,42,42,150000,2024-12-28 11:11:16,bank_transfer,pending,2024-12-28 11:11:16
1162,868,868,50000,2025-07-13 19:36:43,gopay,failed,2025-07-13 19:36:43
1163,844,844,50000,2025-02-24 17:56:39,bank_transfer,pending,2025-02-24 17:56:39
1164,665,665,50000,2025-06-01 19:23:24,bank_transfer,completed,2025-06-01 19:23:24
1165,60,60,50000,2024-07-12 18:58:10,dana,pending,2024-07-12 18:58:10
1166,191,191,100000,2025-06-12 00:54:55,gopay,failed,2025-06-12 00:54:55
1167,102,102,150000,2024-09-24 13:56:02,bank_transfer,failed,2024-09-24 13:56:02
1168,361,361,100000,2024-05-25 07:04:07,gopay,pending,2024-05-25 07:04:07
1169,123,123,100000,2025-04-27 06:57:16,credit_card,failed,2025-04-27 06:57:16
1170,867,867,100000,2025-01-03 09:31:29,credit_card,completed,2025-01-03 09:31:29
1171,210,210,150000,2025-04-15 19:19:01,gopay,failed,2025-04-15 19:19:01
1172,326,326,150000,2025-03-20 05:34:02,credit_card,pending,2025-03-20 05:34:02
1173,418,418,150000,2025-02-07 16:24:44,gopay,failed,2025-02-07 16:24:44
1174,741,741,150000,2025-04-25 13:17:40,bank_transfer,pending,2025-04-25 13:17:40
1175,924,924,100000,2024-12-10 13:10:20,credit_card,completed,2024-12-10 13:10:20
1176,209,209,100000,2025-07-11 17:09:39,credit_card,completed,2025-07-11 17:09:39
1177,609,609,100000,2025-08-27 12:08:00,dana,pending,2025-08-27 12:08:00
1178,156,156,100000,2024-09-06 02:33:19,bank_transfer,failed,2024-09-06 02:33:19
1179,543,543,150000,2024-09-10 03:20:03,credit_card,failed,2024-09-10 03:20:03
1180,790,790,100000,2025-06-26 10:40:23,dana,pending,2025-06-26 10:40:23
1181,183,183,50000,2024-07-19 10:36:03,dana,completed,2024-07-19 10:36:03
1182,302,302,100000,2025-03-02 21:17:02,bank_transfer,completed,2025-03-02 21:17:02
1183,923,923,50000,2025-04-11 02:46:07,bank_transfer,failed,2025-04-11 02:46:07
1184,665,665,50000,2025-08-30 20:20:32,gopay,completed,2025-08-30 20:20:32
1185,437,437,100000,2025-04-08 00:48:16,credit_card,pending,2025-04-08 00:48:16
1186,975,975,100000,2025-02-09 16:20:28,gopay,pending,2025-02-09 16:20:28
1187,910,910,50000,2024-11-14 11:56:30,gopay,failed,2024-11-14 11:56:30
1188,281,281,50000,2024-02-18 00:36:08,gopay,pending,2024-02-18 00:36:08
1189,923,923,50000,2025-03-23 23:47:51,bank_transfer,completed,2025-03-23 23:47:51
1190,243,243,50000,2025-04-03 00:39:59,gopay,pending,2025-04-03 00:39:59
1191,941,941,150000,2024-04-23 17:41:15,gopay,completed,2024-04-23 17:41:15
1192,514,514,50000,2024-09-28 17:32:58,gopay,failed,2024-09-28 17:32:58
1193,257,257,100000,2024-01-29 09:57:10,dana,pending,2024-01-29 09:57:10
1194,28,28,50000,2024-04-20 17:56:07,dana,completed,2024-04-20 17:56:07
1195,510,510,100000,2024-08-01 08:39:32,bank_transfer,pending,2024-08-01 08:39:32
1196,713,713,150000,2024-10-23 17:07:52,bank_transfer,completed,2024-10-23 17:07:52
1197,514,514,50000,2024-08-11 17:43:30,gopay,failed,2024-08-11 17:43:30
1198,663,663,100000,2024-06-09 23:19:59,dana,failed,2024-06-09 23:19:59
1199,125,125,100000,2024-05-31 09:47:52,dana,pending,2024-05-31 09:47:52
1200,775,775,50000,2024-05-03 09:51:09,bank_transfer,failed,2024-05-03 09:51:09
1201,568,568,150000,2025-04-17 15:35:46,gopay,failed,2025-04-17 15:35:46
1202,10,10,50000,2024-07-08 15:39:04,credit_card,pending,2024-07-08 15:39:04
1203,591,591,100000,2025-04-03 23:37:31,credit_card,completed,2025-04-03 23:37:31
1204,40,40,100000,2024-02-05 07:51:04,bank_transfer,completed,2024-02-05 07:51:04
1205,235,235,100000,2025-07-14 19:17:50,gopay,failed,2025-07-14 19:17:50
1206,780,780,100000,2025-03-23 00:20:09,bank_transfer,failed,2025-03-23 00:20:09
1207,201,201,50000,2024-03-22 19:59:11,gopay,completed,2024-03-22 19:59:11
1208,269,269,50000,2024-09-24 10:29:14,dana,completed,2024-09-24 10:29:14
1209,791,791,100000,2024-02-29 21:18:39,dana,failed,2024-02-29 21:18:39
1210,416,416,100000,2024-10-09 03:28:49,credit_card,failed,2024-10-09 03:28:49
1211,315,315,150000,2024-07-10 07:59:12,dana,completed,2024-07-10 07:59:12
1212,22,22,50000,2024-01-03 00:11:35,gopay,pending,2024-01-03 00:11:35
1213,973,973,50000,2024-03-26 17:35:56,bank_transfer,completed,2024-03-26 17:35:56
1214,611,611,150000,2024-02-23 13:52:23,credit_card,failed,2024-02-23 13:52:23
1215,520,520,150000,2024-12-21 01:21:44,gopay,pending,2024-12-21 01:21:44
1216,602,602,100000,2024-08-24 08:51:50,gopay,pending,2024-08-24 08:51:50
1217,165,165,50000,2024-11-02 18:29:08,credit_card,failed,2024-11-02 18:29:08
1218,374,374,50000,2025-03-28 19:03:19,gopay,pending,2025-03-28 19:03:19
1219,256,256,50000,2025-01-17 11:34:11,gopay,completed,2025-01-17 11:34:11
1220,259,259,100000,2025-04-20 22:24:30,gopay,failed,2025-04-20 22:24:30
1221,614,614,100000,2024-07-15 19:20:48,gopay,pending,2024-07-15 19:20:48
1222,678,678,150000,2025-08-14 02:10:17,credit_card,failed,2025-08-14 02:10:17
1223,127,127,100000,2024-04-13 05:01:02,credit_card,failed,2024-04-13 05:01:02
1224,139,139,100000,2024-07-04 21:06:13,gopay,completed,2024-07-04 21:06:13
1225,247,247,150000,2024-08-12 00:31:32,gopay,completed,2024-08-12 00:31:32
1226,855,855,150000,2024-09-09 03:30:18,bank_transfer,completed,2024-09-09 03:30:18
1227,150,150,100000,2024-11-23 04:56:07,bank_transfer,completed,2024-11-23 04:56:07
1228,310,310,50000,2024-06-28 12:57:25,bank_transfer,pending,2024-06-28 12:57:25
1229,649,649,50000,2025-03-26 14:52:38,bank_transfer,pending,2025-03-26 14:52:38
1230,260,260,100000,2024-11-28 22:02:07,gopay,pending,2024-11-28 22:02:07
1231,120,120,150000,2025-08-17 01:12:48,dana,pending,2025-08-17 01:12:48
1232,546,546,50000,2025-02-28 21:17:58,credit_card,failed,2025-02-28 21:17:58
